after(1)	51b1
and_b(after(1),a:or_b(multi_a(2,A,B,C),ac:pk_h(D)))	51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b76a91421ab1a140d0d305b8ff62bdb887d9fef82c9899e88ac6c9b6c9a
and_b(after(1),a:or_b(multi_a(2,A,B,C),aj:multi_a(2,D,E,F)))	ERR
and_b(after(1),a:or_b(multi_a(2,A,B,C),a:multi_a(2,D,E,F)))	51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6c9b6c9a
and_b(after(1),a:or_b(multi_a(2,A,B,C),a:or_d(multi_a(2,D,E,F),multi_a(2,G,I,J))))	51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c7364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c686c9b6c9a
and_b(after(1),a:or_d(c:pk_h(A),multi_a(2,B,C,D)))	51b16b76a914f678d9b79045452c8c64e9309d0f0046056e26c588ac736420c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ac20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ba529c686c9a
and_b(after(1),a:or_d(c:pk_k(A),multi_a(2,B,C,D)))	51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac736420c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ac20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ba529c686c9a
and_b(after(1),a:or_d(j:multi_a(2,A,B,C),multi_a(2,D,E,F)))	ERR
and_b(after(1),a:or_d(multi_a(2,A,B,C),and_v(v:multi_a(2,D,E,F),after(500000001))))	51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c736420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529d040165cd1db1686c9a
and_b(after(1),a:or_d(multi_a(2,A,B,C),c:pk_h(D)))	51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c736476a91421ab1a140d0d305b8ff62bdb887d9fef82c9899e88ac686c9a
and_b(after(1),a:or_d(multi_a(2,A,B,C),j:multi_a(2,D,E,F)))	ERR
and_b(after(1),a:or_d(multi_a(2,A,B,C),multi_a(2,D,E,F)))	51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c736420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c686c9a
and_b(after(1),a:or_d(or_i(c:pk_h(A),0),multi_a(2,B,C,D)))	51b16b6376a914f678d9b79045452c8c64e9309d0f0046056e26c588ac670068736420c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ac20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ba529c686c9a
and_b(after(1),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1)))	51b16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87736451b1686c9a
and_b(after(1),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi_a(2,A,B,C)))	51b16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8773642079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c686c9a
and_b(after(1),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	51b16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87736482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87686c9a
and_b(after(1),a:or_i(0,and_b(after(500000001),a:multi_a(2,A,B,C))))	51b16b630067040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6c9a686c9a
and_b(after(1),a:or_i(0,j:multi_a(2,A,B,C)))	ERR
and_b(after(1),a:or_i(0,multi_a(2,A,B,C)))	51b16b6300672079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c686c9a
and_b(after(1),a:or_i(multi_a(2,A,B,C),0))	51b16b632079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6700686c9a
and_b(after(1),a:thresh(2,multi_a(2,A,B,C),a:multi_a(2,D,E,F),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6c936b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876c9352876c9a
and_b(after(1),a:thresh(2,multi_a(2,A,B,C),a:multi_a(2,D,E,F),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6c937c82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b879352876c9a
and_b(after(1),a:thresh(2,multi_a(2,A,B,C),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi_a(2,D,E,F)))	51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c7c82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b87936b20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6c9352876c9a
and_b(after(1),a:thresh(2,sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi_a(2,A,B,C),a:multi_a(2,D,E,F)))	51b16b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6c936b20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6c9352876c9a
and_b(after(1),s:andor(c:pk_k(A),after(500000001),0))	51b17c2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac640067040165cd1db1689a
and_b(after(1),s:and_v(v:after(500000001),c:pk_k(A)))	51b17c040165cd1db1692079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(after(1),s:and_v(vc:pk_k(A),after(1)))	51b17c2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ad51b19a
and_b(after(1),s:and_v(vc:pk_k(A),after(500000001)))	51b17c2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ad040165cd1db19a
and_b(after(1),sc:and_v(v:after(1),pk_k(A)))	51b17c51b1692079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(after(1),sc:and_v(v:after(500000001),pk_k(A)))	51b17c040165cd1db1692079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(after(1),sc:pk_k(A))	51b17c2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(after(1),sjc:pk_k(A))	51b17c8292632079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac689a
and_b(after(500000001),a:and_b(after(1),a:and_b(after(1),a:multi_a(2,A,B,C))))	040165cd1db16b51b16b51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6c9a6c9a6c9a
and_b(after(500000001),a:and_b(after(1),ac:pk_h(A)))	040165cd1db16b51b16b76a914f678d9b79045452c8c64e9309d0f0046056e26c588ac6c9a6c9a
and_b(after(500000001),a:and_b(after(1),ac:pk_k(A)))	040165cd1db16b51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6c9a6c9a
and_b(after(500000001),a:and_b(after(1),ajc:pk_k(A)))	040165cd1db16b51b16b8292632079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac686c9a6c9a
and_b(after(500000001),a:and_b(after(1),aj:multi_a(2,A,B,C)))	ERR
and_b(after(500000001),a:and_b(after(1),a:multi_a(2,A,B,C)))	040165cd1db16b51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6c9a6c9a
and_b(after(500000001),a:and_b(after(1),a:or_d(multi_a(2,A,B,C),multi_a(2,D,E,F))))	040165cd1db16b51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c736420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c686c9a6c9a
and_b(after(500000001),a:and_b(after(1),sc:pk_k(A)))	040165cd1db16b51b17c2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a6c9a
and_b(after(500000001),a:and_b(after(500000001),a:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001),after(500000001))))	040165cd1db16b040165cd1db16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8764040165cd1db167040165cd1db1686c9a6c9a
and_b(after(500000001),a:and_b(after(500000001),ac:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(A),pk_h(B))))	040165cd1db16b040165cd1db16b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876476a9149b652a14674a506079f574d20ca7daef6f9a66bb886776a914f678d9b79045452c8c64e9309d0f0046056e26c58868ac6c9a6c9a
and_b(after(500000001),a:and_b(after(500000001),ac:pk_h(A)))	040165cd1db16b040165cd1db16b76a914f678d9b79045452c8c64e9309d0f0046056e26c588ac6c9a6c9a
and_b(after(500000001),a:and_b(after(500000001),ac:pk_k(A)))	040165cd1db16b040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6c9a6c9a
and_b(after(500000001),a:and_b(after(500000001),a:multi_a(2,A,B,C)))	040165cd1db16b040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6c9a6c9a
and_b(after(500000001),a:and_b(and_b(after(1),a:multi_a(2,A,B,C)),a:after(1)))	040165cd1db16b51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6c9a6b51b16c9a6c9a
and_b(after(500000001),a:and_b(and_b(after(1),a:multi_a(2,A,B,C)),a:multi_a(2,D,E,F)))	040165cd1db16b51b16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6c9a6b20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6c9a6c9a
and_b(after(500000001),a:and_b(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001),after(500000001)),a:after(500000001)))	040165cd1db16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8764040165cd1db167040165cd1db1686b040165cd1db16c9a6c9a
and_b(after(500000001),a:and_b(c:and_v(v:after(500000001),pk_h(A)),a:and_b(after(500000001),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)))))	040165cd1db16b040165cd1db16976a914f678d9b79045452c8c64e9309d0f0046056e26c588ac6b040165cd1db16b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b877364040165cd1db1686c9a6c9a6c9a
and_b(after(500000001),a:and_b(c:pk_h(A),a:after(1)))	040165cd1db16b76a914f678d9b79045452c8c64e9309d0f0046056e26c588ac6b51b16c9a6c9a
and_b(after(500000001),a:and_b(c:pk_h(A),a:after(500000001)))	040165cd1db16b76a914f678d9b79045452c8c64e9309d0f0046056e26c588ac6b040165cd1db16c9a6c9a
and_b(after(500000001),a:and_b(c:pk_k(A),a:after(1)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6b51b16c9a6c9a
and_b(after(500000001),a:and_b(c:pk_k(A),a:after(500000001)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6b040165cd1db16c9a6c9a
and_b(after(500000001),a:and_b(j:multi_a(2,A,B,C),a:after(1)))	ERR
and_b(after(500000001),a:and_b(multi_a(2,A,B,C),a:after(1)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b51b16c9a6c9a
and_b(after(500000001),a:and_b(multi_a(2,A,B,C),a:after(500000001)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b040165cd1db16c9a6c9a
and_b(after(500000001),a:and_b(multi_a(2,A,B,C),a:and_b(after(1),a:after(1))))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b51b16b51b16c9a6c9a6c9a
and_b(after(500000001),a:and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001))))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b8764040165cd1db167040165cd1db1686c9a6c9a
and_b(after(500000001),a:and_b(multi_a(2,A,B,C),a:multi_a(2,D,E,F)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6c9a6c9a
and_b(after(500000001),a:and_b(multi_a(2,A,B,C),an:after(1)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b51b1926c9a6c9a
and_b(after(500000001),a:and_b(multi_a(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc876c9a6c9a
and_b(after(500000001),a:and_b(multi_a(2,A,B,C),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001))))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c7c82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b877364040165cd1db1689a6c9a
and_b(after(500000001),a:and_b(multi_a(2,A,B,C),s:or_i(after(1),0)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c7c6351b16700689a6c9a
and_b(after(500000001),a:and_b(multi_a(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c7c82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc879a6c9a
and_b(after(500000001),a:and_b(n:after(1),ac:pk_h(A)))	040165cd1db16b51b1926b76a914f678d9b79045452c8c64e9309d0f0046056e26c588ac6c9a6c9a
and_b(after(500000001),a:and_b(n:after(1),a:multi_a(2,A,B,C)))	040165cd1db16b51b1926b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6c9a6c9a
and_b(after(500000001),a:and_b(n:after(500000001),aj:multi_a(2,A,B,C)))	ERR
and_b(after(500000001),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:multi_a(2,A,B,C)))	040165cd1db16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc876b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6c9a6c9a
and_b(after(500000001),a:andor(c:pk_h(A),after(1),c:pk_h(B)))	040165cd1db16b76a914f678d9b79045452c8c64e9309d0f0046056e26c588ac6476a9149b652a14674a506079f574d20ca7daef6f9a66bb88ac6751b1686c9a
and_b(after(500000001),a:andor(c:pk_h(A),after(1),c:pk_k(B)))	040165cd1db16b76a914f678d9b79045452c8c64e9309d0f0046056e26c588ac6420c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ac6751b1686c9a
and_b(after(500000001),a:andor(c:pk_h(A),after(1),multi_a(2,B,C,D)))	040165cd1db16b76a914f678d9b79045452c8c64e9309d0f0046056e26c588ac6420c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ac20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ba529c6751b1686c9a
and_b(after(500000001),a:andor(c:pk_k(A),after(1),c:pk_h(B)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6476a9149b652a14674a506079f574d20ca7daef6f9a66bb88ac6751b1686c9a
and_b(after(500000001),a:andor(c:pk_k(A),after(1),multi_a(2,B,C,D)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6420c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ac20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba20e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ba529c6751b1686c9a
and_b(after(500000001),a:andor(j:multi_a(2,A,B,C),after(500000001),multi_a(2,D,E,F)))	ERR
and_b(after(500000001),a:andor(multi_a(2,A,B,C),after(1),0))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c64006751b1686c9a
and_b(after(500000001),a:andor(multi_a(2,A,B,C),after(1),c:pk_h(D)))	040165cd1db16b2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6476a91421ab1a140d0d305b8ff62bdb887d9fef82c9899e88ac6751b1686c9a
and_b(after(500000001),a:andor(multi_a(2,A,B,C),after(1),j:multi_a(2,D,E,F)))	ERR
