expr	script_size	op_count	sat_witness_elements	exec_stack	mixed_timelocks	non_malleable	requires_sig	sat_size
and_b(after(500000001),a:or_b(multi_a(2,A,B,C),a:multi_a(2,D,E,F)))	220	7	7	4	false	true	true	136
and_b(after(500000001),a:or_d(c:pk_h(A),j:multi_a(2,B,C,D)))	PARSE_ERR
and_b(after(500000001),a:or_d(c:pk_h(A),multi_a(2,B,C,D)))	141	11	6	3	false	true	true	167
and_b(after(500000001),a:or_d(jc:pk_h(A),c:pk_h(B)))	66	19	4	3	false	false	false	100
and_b(after(500000001),a:or_d(j:multi_a(2,A,B,C),c:pk_h(D)))	PARSE_ERR
and_b(after(500000001),a:or_d(j:multi_a(2,A,B,C),multi_a(2,D,E,F)))	PARSE_ERR
and_b(after(500000001),a:or_d(multi_a(2,A,B,C),and_b(multi_a(2,D,E,F),a:after(1))))	225	11	7	3	true	true	true	136
and_b(after(500000001),a:or_d(multi_a(2,A,B,C),c:pk_h(D)))	141	11	6	3	false	true	true	133
and_b(after(500000001),a:or_d(multi_a(2,A,B,C),c:pk_k(D)))	150	8	5	3	false	true	true	133
and_b(after(500000001),a:or_d(multi_a(2,A,B,C),j:multi_a(2,D,E,F)))	PARSE_ERR
and_b(after(500000001),a:or_d(multi_a(2,A,B,C),multi_a(2,D,E,F)))	220	7	7	3	false	true	true	136
and_b(after(500000001),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001)))	57	12	2	3	false	false	false	33
and_b(after(500000001),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi_a(2,A,B,C)))	155	11	5	3	false	false	false	166
and_b(after(500000001),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	90	15	3	3	false	false	false	66
and_b(after(500000001),a:or_i(0,and_b(multi_a(2,A,B,C),a:after(1))))	122	11	5	3	true	true	true	134
and_b(after(500000001),a:or_i(0,c:pk_k(A)))	47	8	3	2	false	true	true	67
and_b(after(500000001),a:or_i(0,multi_a(2,A,B,C)))	117	7	5	3	false	true	true	134
and_b(after(500000001),a:or_i(0,or_d(c:pk_h(A),multi_a(2,B,C,D))))	145	14	7	3	false	true	true	168
and_b(after(500000001),a:or_i(c:pk_h(A),0))	38	11	4	3	false	true	true	101
and_b(after(500000001),a:or_i(multi_a(2,A,B,C),0))	117	7	5	3	false	true	true	135
and_b(after(500000001),a:thresh(2,multi_a(2,A,B,C),a:multi_a(2,D,E,F),a:multi_a(2,G,I,J)))	329	11	10	4	false	true	true	399
and_b(after(500000001),a:thresh(2,multi_a(2,A,B,C),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),ac:pk_h(D)))	185	19	7	4	false	false	false	265
and_b(after(500000001),a:thresh(2,multi_a(2,A,B,C),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi_a(2,D,E,F)))	263	14	8	4	false	false	false	299
and_b(after(500000001),a:thresh(2,sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi_a(2,A,B,C),a:multi_a(2,D,E,F)))	264	15	8	4	false	false	false	299
and_b(after(500000001),s:and_v(v:after(1),c:pk_k(A)))	45	6	2	2	true	true	true	66
and_b(after(500000001),s:and_v(vc:pk_k(A),after(1)))	44	5	2	2	true	true	true	66
and_b(after(500000001),s:and_v(vc:pk_k(A),after(500000001)))	48	5	2	2	false	true	true	66
and_b(after(500000001),sc:and_v(v:after(1),pk_k(A)))	45	6	2	2	true	true	true	66
and_b(after(500000001),sc:and_v(v:after(500000001),pk_k(A)))	49	6	2	2	false	true	true	66
and_b(after(500000001),sc:pk_k(A))	42	4	2	2	false	true	true	66
and_b(after(500000001),sjc:pk_k(A))	46	8	2	2	false	true	true	66
and_b(after(500000001),s:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001)))	56	11	2	3	false	false	false	33
and_b(and_b(after(1),a:after(1)),a:and_b(multi_a(2,A,B,C),a:after(500000001)))	123	12	4	3	true	true	true	133
and_b(and_b(after(1),a:after(1)),a:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1),after(1)))	56	17	2	3	false	false	false	33
and_b(and_b(after(1),a:after(1)),ac:pk_h(A))	35	12	3	3	false	true	true	99
and_b(and_b(after(1),a:after(1)),a:multi_a(2,A,B,C))	114	8	4	3	false	true	true	133
and_b(and_b(after(1),a:after(1)),sc:pk_k(A))	43	8	2	2	false	true	true	66
and_b(and_b(after(1),a:after(500000001)),a:and_b(multi_a(2,A,B,C),a:sha256(b0bad1d9227d3bbf001b0071bc49fd68252175e09bce6e2a07f826cf0be7c548)))	160	15	5	4	true	true	true	166
and_b(and_b(after(1),a:after(500000001)),ac:pk_h(A))	39	12	3	3	true	true	true	99
and_b(and_b(after(1),a:after(500000001)),ac:pk_k(A))	48	9	2	2	true	true	true	66
and_b(and_b(after(1),a:after(500000001)),a:multi_a(2,A,B,C))	118	8	4	3	true	true	true	133
and_b(and_b(after(1),a:after(500000001)),sc:pk_k(A))	47	8	2	2	true	true	true	66
and_b(and_b(after(1),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:after(1))),a:multi_a(2,A,B,C))	156	15	5	3	false	true	true	166
and_b(and_b(after(1),a:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1),after(1))),a:after(1))	56	17	2	3	false	false	false	33
and_b(and_b(after(1),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1))),a:multi_a(2,A,B,C))	158	16	5	3	false	false	false	166
and_b(and_b(after(1),ac:pk_h(A)),a:after(1))	35	12	3	3	false	true	true	99
and_b(and_b(after(1),ac:pk_h(A)),a:after(500000001))	39	12	3	3	true	true	true	99
and_b(and_b(after(1),ac:pk_h(A)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	72	15	4	3	false	true	true	132
and_b(and_b(after(1),ac:pk_k(A)),a:after(1))	44	9	2	2	false	true	true	66
and_b(and_b(after(1),ac:pk_k(A)),a:after(500000001))	48	9	2	2	true	true	true	66
and_b(and_b(after(1),aj:multi_a(2,A,B,C)),a:after(500000001))	PARSE_ERR
and_b(and_b(after(1),a:multi_a(2,A,B,C)),a:after(1))	114	8	4	3	false	true	true	133
and_b(and_b(after(1),a:multi_a(2,A,B,C)),a:after(500000001))	118	8	4	3	true	true	true	133
and_b(and_b(after(1),a:multi_a(2,A,B,C)),a:multi_a(2,D,E,F))	216	7	7	3	false	true	true	266
and_b(and_b(after(1),a:multi_a(2,A,B,C)),an:after(500000001))	119	9	4	3	true	true	true	133
and_b(and_b(after(1),a:multi_a(2,A,B,C)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	151	11	5	3	false	true	true	166
and_b(and_b(after(1),a:multi_a(2,A,B,C)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	150	10	5	3	false	true	true	166
and_b(and_b(after(1),an:after(500000001)),a:multi_a(2,A,B,C))	119	9	4	3	true	true	true	133
and_b(and_b(after(1),a:or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))),a:multi_a(2,A,B,C))	193	18	6	4	false	false	false	199
and_b(and_b(after(1),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:multi_a(2,A,B,C))	151	11	5	3	false	true	true	166
and_b(and_b(after(1),sc:pk_k(A)),a:after(500000001))	47	8	2	2	true	true	true	66
and_b(and_b(after(500000001),a:after(1)),ac:pk_h(A))	39	12	3	3	true	true	true	99
and_b(and_b(after(500000001),a:after(1)),ac:pk_k(A))	48	9	2	2	true	true	true	66
and_b(and_b(after(500000001),a:after(1)),aj:multi_a(2,A,B,C))	PARSE_ERR
and_b(and_b(after(500000001),a:after(1)),a:multi_a(2,A,B,C))	118	8	4	3	true	true	true	133
and_b(and_b(after(500000001),a:after(1)),sc:pk_k(A))	47	8	2	2	true	true	true	66
and_b(and_b(after(500000001),a:after(500000001)),a:and_b(after(1),a:multi_a(2,A,B,C)))	127	12	4	4	true	true	true	133
and_b(and_b(after(500000001),a:after(500000001)),a:and_b(multi_a(2,A,B,C),a:after(1)))	127	12	4	3	true	true	true	133
and_b(and_b(after(500000001),a:after(500000001)),a:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001),after(500000001)))	72	17	2	3	false	false	false	33
and_b(and_b(after(500000001),a:after(500000001)),ac:pk_h(A))	43	12	3	3	false	true	true	99
and_b(and_b(after(500000001),a:after(500000001)),a:multi_a(2,A,B,C))	122	8	4	3	false	true	true	133
and_b(and_b(after(500000001),a:after(500000001)),sc:pk_k(A))	51	8	2	2	false	true	true	66
and_b(and_b(after(500000001),a:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001),after(500000001))),a:after(500000001))	72	17	2	3	false	false	false	33
and_b(and_b(after(500000001),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001))),ac:pk_k(A))	100	17	3	3	false	false	false	99
and_b(and_b(after(500000001),ac:pk_h(A)),a:after(1))	39	12	3	3	true	true	true	99
and_b(and_b(after(500000001),ac:pk_h(A)),a:after(500000001))	43	12	3	3	false	true	true	99
and_b(and_b(after(500000001),ac:pk_h(A)),an:after(1))	40	13	3	3	true	true	true	99
and_b(and_b(after(500000001),ac:pk_h(A)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	76	15	4	3	false	true	true	132
and_b(and_b(after(500000001),ac:pk_k(A)),a:after(1))	48	9	2	2	true	true	true	66
and_b(and_b(after(500000001),ac:pk_k(A)),a:after(500000001))	52	9	2	2	false	true	true	66
and_b(and_b(after(500000001),ac:pk_k(A)),ac:pk_h(B))	71	12	4	3	false	true	true	165
and_b(and_b(after(500000001),ac:pk_k(A)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	85	12	3	3	false	true	true	99
and_b(and_b(after(500000001),aj:multi_a(2,A,B,C)),a:after(1))	PARSE_ERR
and_b(and_b(after(500000001),a:multi_a(2,A,B,C)),a:after(1))	118	8	4	3	true	true	true	133
and_b(and_b(after(500000001),a:multi_a(2,A,B,C)),a:after(500000001))	122	8	4	3	false	true	true	133
and_b(and_b(after(500000001),a:multi_a(2,A,B,C)),a:multi_a(2,D,E,F))	220	7	7	3	false	true	true	266
and_b(and_b(after(500000001),a:multi_a(2,A,B,C)),an:after(1))	119	9	4	3	true	true	true	133
and_b(and_b(after(500000001),a:multi_a(2,A,B,C)),a:or_i(after(1),0))	122	11	5	3	true	true	true	135
and_b(and_b(after(500000001),a:multi_a(2,A,B,C)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	155	11	5	3	false	true	true	166
and_b(and_b(after(500000001),a:multi_a(2,A,B,C)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	154	10	5	3	false	true	true	166
and_b(and_b(after(500000001),an:after(1)),ac:pk_k(A))	49	10	2	2	true	true	true	66
and_b(and_b(after(500000001),an:after(1)),a:multi_a(2,A,B,C))	119	9	4	3	true	true	true	133
and_b(and_b(after(500000001),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:multi_a(2,A,B,C))	155	11	5	3	false	true	true	166
and_b(and_b(after(500000001),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),sc:pk_k(A))	84	11	3	3	false	true	true	99
and_b(and_b(after(500000001),sc:pk_k(A)),a:after(1))	47	8	2	2	true	true	true	66
and_b(and_b(after(500000001),sc:pk_k(A)),a:after(500000001))	51	8	2	2	false	true	true	66
and_b(and_b(after(500000001),sc:pk_k(A)),s:or_i(after(1),0))	50	10	3	2	true	true	true	68
and_b(and_b(and_b(after(1),a:after(1)),a:after(500000001)),a:multi_a(2,A,B,C))	123	12	4	3	true	true	true	133
and_b(and_b(and_b(after(1),a:after(1)),a:multi_a(2,A,B,C)),a:after(500000001))	123	12	4	3	true	true	true	133
and_b(and_b(and_b(after(1),a:after(1)),a:multi_a(2,A,B,C)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	156	15	5	3	false	true	true	166
and_b(and_b(and_b(after(500000001),a:after(500000001)),ac:pk_h(A)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	85	19	4	3	false	true	true	132
and_b(and_b(and_b(and_b(after(1),a:after(1)),a:after(1)),a:after(500000001)),a:multi_a(2,A,B,C))	128	16	4	3	true	true	true	133
and_b(and_b(and_b(and_b(after(1),a:after(1)),a:multi_a(2,A,B,C)),a:after(500000001)),a:and_b(after(1),a:after(1)))	133	20	4	3	true	true	true	133
and_b(and_b(and_b(multi_a(2,A,B,C),a:after(500000001)),a:after(500000001)),a:after(500000001))	131	12	4	2	false	true	true	133
and_b(and_b(and_b(multi_a(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(1)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	191	16	6	3	false	true	true	199
and_b(and_b(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1),after(1)),a:after(1)),a:after(1))	56	17	2	2	false	false	false	33
and_b(and_b(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001),after(500000001)),a:after(500000001)),a:after(500000001))	72	17	2	2	false	false	false	33
and_b(and_b(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)),a:multi_a(2,A,B,C)),a:after(1))	158	16	5	3	false	false	false	166
and_b(and_b(and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:after(1)),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),ac:pk_h(A))	153	26	6	3	false	false	false	198
and_b(and_b(and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),vc:pk_k(A)),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:multi_a(2,B,C,D)),a:after(1))	226	18	7	3	false	false	false	265
and_b(and_b(c:pk_h(A),a:after(1)),a:after(1))	35	12	3	2	false	true	true	99
and_b(and_b(c:pk_h(A),a:after(1)),a:after(500000001))	39	12	3	2	true	true	true	99
and_b(and_b(c:pk_h(A),a:after(1)),an:after(500000001))	40	13	3	2	true	true	true	99
and_b(and_b(c:pk_h(A),a:after(1)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	72	15	4	3	false	true	true	132
and_b(and_b(c:pk_h(A),a:after(500000001)),a:after(1))	39	12	3	2	true	true	true	99
and_b(and_b(c:pk_h(A),a:after(500000001)),a:after(500000001))	43	12	3	2	false	true	true	99
and_b(and_b(c:pk_h(A),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(500000001))	76	15	4	3	false	true	true	132
and_b(and_b(c:pk_k(A),a:after(1)),a:after(1))	44	9	2	2	false	true	true	66
and_b(and_b(c:pk_k(A),a:after(1)),a:after(500000001))	48	9	2	2	true	true	true	66
and_b(and_b(c:pk_k(A),a:after(500000001)),a:after(1))	48	9	2	2	true	true	true	66
and_b(and_b(c:pk_k(A),a:after(500000001)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	85	12	3	3	false	true	true	99
and_b(and_b(c:pk_k(A),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(500000001))	85	12	3	3	false	true	true	99
and_b(and_b(c:pk_k(A),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	117	14	4	3	false	true	true	132
and_b(and_b(c:pk_k(A),sc:pk_k(B)),sc:pk_k(C))	106	7	4	2	false	true	true	198
and_b(and_b(c:pk_k(A),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	116	13	4	3	false	true	true	132
and_b(and_b(j:multi_a(2,A,B,C),a:after(1)),a:after(500000001))	PARSE_ERR
and_b(and_b(j:multi_a(2,A,B,C),a:after(500000001)),a:after(1))	PARSE_ERR
and_b(and_b(multi_a(2,A,B,C),a:after(1)),a:after(1))	114	8	4	2	false	true	true	133
and_b(and_b(multi_a(2,A,B,C),a:after(1)),a:after(500000001))	118	8	4	2	true	true	true	133
and_b(and_b(multi_a(2,A,B,C),a:after(1)),ac:pk_k(D))	146	8	5	2	false	true	true	199
and_b(and_b(multi_a(2,A,B,C),a:after(1)),a:multi_a(2,D,E,F))	216	7	7	3	false	true	true	266
and_b(and_b(multi_a(2,A,B,C),a:after(1)),an:after(1))	115	9	4	2	false	true	true	133
and_b(and_b(multi_a(2,A,B,C),a:after(1)),an:after(500000001))	119	9	4	2	true	true	true	133
and_b(and_b(multi_a(2,A,B,C),a:after(1)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	151	11	5	3	false	true	true	166
and_b(and_b(multi_a(2,A,B,C),a:after(1)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	150	10	5	3	false	true	true	166
and_b(and_b(multi_a(2,A,B,C),a:after(500000001)),a:after(1))	118	8	4	2	true	true	true	133
and_b(and_b(multi_a(2,A,B,C),a:after(500000001)),a:after(500000001))	122	8	4	2	false	true	true	133
and_b(and_b(multi_a(2,A,B,C),a:after(500000001)),a:multi_a(2,D,E,F))	220	7	7	3	false	true	true	266
and_b(and_b(multi_a(2,A,B,C),a:after(500000001)),an:after(1))	119	9	4	2	true	true	true	133
and_b(and_b(multi_a(2,A,B,C),a:after(500000001)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	155	11	5	3	false	true	true	166
and_b(and_b(multi_a(2,A,B,C),a:after(500000001)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	154	10	5	3	false	true	true	166
and_b(and_b(multi_a(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),n:after(1))),a:after(1))	159	17	5	3	false	false	false	166
and_b(and_b(multi_a(2,A,B,C),a:multi_a(2,D,E,F)),a:after(1))	216	7	7	3	false	true	true	266
and_b(and_b(multi_a(2,A,B,C),a:multi_a(2,D,E,F)),a:after(500000001))	220	7	7	3	false	true	true	266
and_b(and_b(multi_a(2,A,B,C),a:multi_a(2,D,E,F)),a:multi_a(2,G,I,J))	318	6	10	3	false	true	true	399
and_b(and_b(multi_a(2,A,B,C),a:multi_a(2,D,E,F)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	252	9	8	3	false	true	true	299
and_b(and_b(multi_a(2,A,B,C),an:after(1)),a:after(500000001))	119	9	4	2	true	true	true	133
and_b(and_b(multi_a(2,A,B,C),an:after(500000001)),a:after(1))	119	9	4	2	true	true	true	133
and_b(and_b(multi_a(2,A,B,C),an:after(500000001)),a:after(500000001))	123	9	4	2	false	true	true	133
and_b(and_b(multi_a(2,A,B,C),an:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1))),a:after(1))	159	17	5	3	false	false	false	166
and_b(and_b(multi_a(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(1))	151	11	5	3	false	true	true	166
and_b(and_b(multi_a(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(500000001))	155	11	5	3	false	true	true	166
and_b(and_b(multi_a(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:multi_a(2,D,E,F))	253	10	8	3	false	true	true	299
and_b(and_b(multi_a(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:or_d(multi_a(2,D,E,F),after(500000001)))	262	14	8	3	false	true	true	299
and_b(and_b(multi_a(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	188	14	6	3	false	true	true	199
and_b(and_b(multi_a(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	187	13	6	3	false	true	true	199
and_b(and_b(multi_a(2,A,B,C),s:or_i(0,after(1))),a:after(500000001))	121	10	5	2	true	true	true	134
and_b(and_b(multi_a(2,A,B,C),s:or_i(after(1),0)),a:after(500000001))	121	10	5	2	true	true	true	135
and_b(and_b(multi_a(2,A,B,C),s:or_i(after(500000001),0)),a:after(1))	121	10	5	2	true	true	true	135
and_b(and_b(multi_a(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(1))	150	10	5	3	false	true	true	166
and_b(and_b(multi_a(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(500000001))	154	10	5	3	false	true	true	166
and_b(and_b(multi_a(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:multi_a(2,D,E,F))	252	9	8	3	false	true	true	299
and_b(and_b(multi_a(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	187	13	6	3	false	true	true	199
and_b(and_b(multi_a(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	186	12	6	3	false	true	true	199
and_b(and_b(n:after(1),a:after(500000001)),a:multi_a(2,A,B,C))	119	9	4	3	true	true	true	133
and_b(and_b(n:after(1),a:multi_a(2,A,B,C)),a:after(500000001))	119	9	4	3	true	true	true	133
and_b(and_b(n:after(500000001),a:after(1)),ac:pk_h(A))	40	13	3	3	true	true	true	99
and_b(and_b(n:after(500000001),a:multi_a(2,A,B,C)),a:after(1))	119	9	4	3	true	true	true	133
and_b(and_b(n:after(500000001),a:multi_a(2,A,B,C)),an:after(1))	120	10	4	3	true	true	true	133
and_b(and_b(or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi_a(2,A,B,C)),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:multi_a(2,D,E,F))	295	17	9	3	false	false	false	332
and_b(and_b(or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:multi_a(2,A,B,C)),a:after(1))	193	18	6	3	false	false	false	199
and_b(and_b(or_d(multi_a(2,A,B,C),multi_a(2,D,E,F)),a:after(1)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	257	13	8	3	false	true	true	169
and_b(and_b(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1))),sc:pk_k(A))	126	21	4	3	false	false	false	132
and_b(and_b(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),a:multi_a(2,A,B,C)),a:multi_a(2,D,E,F))	262	14	8	3	false	false	false	299
and_b(and_b(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:multi_a(2,A,B,C)),a:after(1))	193	18	6	3	false	false	false	199
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:after(1)),a:multi_a(2,A,B,C))	151	11	5	3	false	true	true	166
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:after(500000001)),a:multi_a(2,A,B,C))	155	11	5	3	false	true	true	166
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))),a:multi_a(2,A,B,C))	230	21	7	4	false	true	true	232
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),ac:pk_h(A)),a:after(500000001))	76	15	4	3	false	true	true	132
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:multi_a(2,A,B,C)),a:after(1))	151	11	5	3	false	true	true	166
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:multi_a(2,A,B,C)),a:after(500000001))	155	11	5	3	false	true	true	166
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:multi_a(2,A,B,C)),a:multi_a(2,D,E,F))	253	10	8	3	false	true	true	299
