after(1)	51b1
and_b(after(1),aj:and_b(multi(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1))))	51b16b82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876451b16751b1686c9a686c9a
and_b(after(1),aj:and_v(v:after(500000001),multi(2,A,B,C)))	51b16b829263040165cd1db16952210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686c9a
and_b(after(1),ajc:pk_h(A))	51b16b82926376a914751e76e8199196d454941c45d1b3a323f1433bd688ac686c9a
and_b(after(1),ajc:pk_k(A))	51b16b829263210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac686c9a
and_b(after(1),aj:multi(2,A,B,C))	51b16b82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686c9a
and_b(after(1),a:multi(2,A,B,C))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a
and_b(after(1),an:andor(multi(2,A,B,C),after(500000001),multi(2,D,E,F)))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae64522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae67040165cd1db168926c9a
and_b(after(1),a:or_b(c:pk_h(A),aj:multi(2,B,C,D)))	51b16b76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6b829263522102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f92102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1353ae686c9b6c9a
and_b(after(1),a:or_b(j:multi(2,A,B,C),a:multi(2,D,E,F)))	51b16b82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9b6c9a
and_b(after(1),a:or_b(multi(2,A,B,C),ac:pk_h(D)))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b76a914c42e7ef92fdb603af844d064faad95db9bcdfd3d88ac6c9b6c9a
and_b(after(1),a:or_b(multi(2,A,B,C),aj:multi(2,D,E,F)))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b829263522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae686c9b6c9a
and_b(after(1),a:or_b(multi(2,A,B,C),a:multi(2,D,E,F)))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9b6c9a
and_b(after(1),a:or_b(multi(2,A,B,C),a:or_d(multi(2,D,E,F),multi(2,G,I,J))))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae73645221025cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bc2103acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbe2103a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c753ae686c9b6c9a
and_b(after(1),a:or_d(c:pk_h(A),multi(2,B,C,D)))	51b16b76a914751e76e8199196d454941c45d1b3a323f1433bd688ac7364522102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f92102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1353ae686c9a
and_b(after(1),a:or_d(c:pk_k(A),multi(2,B,C,D)))	51b16b210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac7364522102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f92102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1353ae686c9a
and_b(after(1),a:or_d(j:multi(2,A,B,C),multi(2,D,E,F)))	51b16b82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae687364522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae686c9a
and_b(after(1),a:or_d(multi(2,A,B,C),and_v(v:multi(2,D,E,F),after(500000001))))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae7364522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653af040165cd1db1686c9a
and_b(after(1),a:or_d(multi(2,A,B,C),c:pk_h(D)))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae736476a914c42e7ef92fdb603af844d064faad95db9bcdfd3d88ac686c9a
and_b(after(1),a:or_d(multi(2,A,B,C),j:multi(2,D,E,F)))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae7364829263522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae68686c9a
and_b(after(1),a:or_d(multi(2,A,B,C),multi(2,D,E,F)))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae7364522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae686c9a
and_b(after(1),a:or_d(or_i(c:pk_h(A),0),multi(2,B,C,D)))	51b16b6376a914751e76e8199196d454941c45d1b3a323f1433bd688ac6700687364522102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f92102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1353ae686c9a
and_b(after(1),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1)))	51b16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87736451b1686c9a
and_b(after(1),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,A,B,C)))	51b16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87736452210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686c9a
and_b(after(1),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	51b16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87736482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87686c9a
and_b(after(1),a:or_i(0,and_b(after(500000001),a:multi(2,A,B,C))))	51b16b630067040165cd1db16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a686c9a
and_b(after(1),a:or_i(0,j:multi(2,A,B,C)))	51b16b63006782926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae68686c9a
and_b(after(1),a:or_i(0,multi(2,A,B,C)))	51b16b63006752210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686c9a
and_b(after(1),a:or_i(multi(2,A,B,C),0))	51b16b6352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6700686c9a
and_b(after(1),a:thresh(2,multi(2,A,B,C),a:multi(2,D,E,F),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c936b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876c9352876c9a
and_b(after(1),a:thresh(2,multi(2,A,B,C),a:multi(2,D,E,F),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c937c82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b879352876c9a
and_b(after(1),a:thresh(2,multi(2,A,B,C),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi(2,D,E,F)))	51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae7c82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b87936b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9352876c9a
and_b(after(1),a:thresh(2,sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi(2,A,B,C),a:multi(2,D,E,F)))	51b16b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c936b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9352876c9a
and_b(after(1),s:andor(c:pk_k(A),after(500000001),0))	51b17c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac640067040165cd1db1689a
and_b(after(1),s:and_v(v:after(500000001),c:pk_k(A)))	51b17c040165cd1db169210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(after(1),s:and_v(vc:pk_k(A),after(1)))	51b17c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ad51b19a
and_b(after(1),s:and_v(vc:pk_k(A),after(500000001)))	51b17c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ad040165cd1db19a
and_b(after(1),sc:and_v(v:after(1),pk_k(A)))	51b17c51b169210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(after(1),sc:and_v(v:after(500000001),pk_k(A)))	51b17c040165cd1db169210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(after(1),sc:pk_k(A))	51b17c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a
and_b(after(1),sjc:pk_k(A))	51b17c829263210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac689a
and_b(after(500000001),a:and_b(after(1),a:and_b(after(1),a:multi(2,A,B,C))))	040165cd1db16b51b16b51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a6c9a6c9a
and_b(after(500000001),a:and_b(after(1),ac:pk_h(A)))	040165cd1db16b51b16b76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6c9a6c9a
and_b(after(500000001),a:and_b(after(1),ac:pk_k(A)))	040165cd1db16b51b16b210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6c9a6c9a
and_b(after(500000001),a:and_b(after(1),ajc:pk_k(A)))	040165cd1db16b51b16b829263210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac686c9a6c9a
and_b(after(500000001),a:and_b(after(1),aj:multi(2,A,B,C)))	040165cd1db16b51b16b82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686c9a6c9a
and_b(after(500000001),a:and_b(after(1),a:multi(2,A,B,C)))	040165cd1db16b51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a6c9a
and_b(after(500000001),a:and_b(after(1),a:or_d(multi(2,A,B,C),multi(2,D,E,F))))	040165cd1db16b51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae7364522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae686c9a6c9a
and_b(after(500000001),a:and_b(after(1),sc:pk_k(A)))	040165cd1db16b51b17c210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac9a6c9a
and_b(after(500000001),a:and_b(after(500000001),a:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001),after(500000001))))	040165cd1db16b040165cd1db16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8764040165cd1db167040165cd1db1686c9a6c9a
and_b(after(500000001),a:and_b(after(500000001),ac:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(A),pk_h(B))))	040165cd1db16b040165cd1db16b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b876476a91406afd46bcdfd22ef94ac122aa11f241244a37ecc886776a914751e76e8199196d454941c45d1b3a323f1433bd68868ac6c9a6c9a
and_b(after(500000001),a:and_b(after(500000001),ac:pk_h(A)))	040165cd1db16b040165cd1db16b76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6c9a6c9a
and_b(after(500000001),a:and_b(after(500000001),ac:pk_k(A)))	040165cd1db16b040165cd1db16b210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6c9a6c9a
and_b(after(500000001),a:and_b(after(500000001),a:multi(2,A,B,C)))	040165cd1db16b040165cd1db16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a6c9a
and_b(after(500000001),a:and_b(and_b(after(1),a:multi(2,A,B,C)),a:after(1)))	040165cd1db16b51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a6b51b16c9a6c9a
and_b(after(500000001),a:and_b(and_b(after(1),a:multi(2,A,B,C)),a:multi(2,D,E,F)))	040165cd1db16b51b16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6c9a6b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9a6c9a
and_b(after(500000001),a:and_b(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001),after(500000001)),a:after(500000001)))	040165cd1db16b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8764040165cd1db167040165cd1db1686b040165cd1db16c9a6c9a
and_b(after(500000001),a:and_b(c:and_v(v:after(500000001),pk_h(A)),a:and_b(after(500000001),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)))))	040165cd1db16b040165cd1db16976a914751e76e8199196d454941c45d1b3a323f1433bd688ac6b040165cd1db16b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b877364040165cd1db1686c9a6c9a6c9a
and_b(after(500000001),a:and_b(c:pk_h(A),a:after(1)))	040165cd1db16b76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6b51b16c9a6c9a
and_b(after(500000001),a:and_b(c:pk_h(A),a:after(500000001)))	040165cd1db16b76a914751e76e8199196d454941c45d1b3a323f1433bd688ac6b040165cd1db16c9a6c9a
and_b(after(500000001),a:and_b(c:pk_k(A),a:after(1)))	040165cd1db16b210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6b51b16c9a6c9a
and_b(after(500000001),a:and_b(c:pk_k(A),a:after(500000001)))	040165cd1db16b210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac6b040165cd1db16c9a6c9a
and_b(after(500000001),a:and_b(j:multi(2,A,B,C),a:after(1)))	040165cd1db16b82926352210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae686b51b16c9a6c9a
and_b(after(500000001),a:and_b(multi(2,A,B,C),a:after(1)))	040165cd1db16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b51b16c9a6c9a
and_b(after(500000001),a:and_b(multi(2,A,B,C),a:after(500000001)))	040165cd1db16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b040165cd1db16c9a6c9a
and_b(after(500000001),a:and_b(multi(2,A,B,C),a:and_b(after(1),a:after(1))))	040165cd1db16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b51b16b51b16c9a6c9a6c9a
and_b(after(500000001),a:and_b(multi(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001))))	040165cd1db16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b82012088a820c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b8764040165cd1db167040165cd1db1686c9a6c9a
and_b(after(500000001),a:and_b(multi(2,A,B,C),a:multi(2,D,E,F)))	040165cd1db16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b522102e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd1321022f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe42103fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a146029755653ae6c9a6c9a
and_b(after(500000001),a:and_b(multi(2,A,B,C),an:after(1)))	040165cd1db16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b51b1926c9a6c9a
and_b(after(500000001),a:and_b(multi(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	040165cd1db16b52210279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f817982102c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee52102f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f953ae6b82012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc876c9a6c9a
