expr	script_size	op_count	sat_witness_elements	exec_stack	mixed_timelocks	non_malleable	requires_sig	sat_size
and_b(after(500000001),a:or_d(c:pk_h(A),multi(2,B,C,D)))	142	15	6	4	false	true	true	182
and_b(after(500000001),a:or_d(jc:pk_h(A),c:pk_h(B)))	66	19	4	3	false	false	true	108
and_b(after(500000001),a:or_d(j:multi(2,A,B,C),c:pk_h(D)))	146	19	4	4	false	false	true	147
and_b(after(500000001),a:or_d(j:multi(2,A,B,C),multi(2,D,E,F)))	226	16	5	4	false	false	true	148
and_b(after(500000001),a:or_d(multi(2,A,B,C),and_b(multi(2,D,E,F),a:after(1))))	227	19	7	4	true	true	true	150
and_b(after(500000001),a:or_d(multi(2,A,B,C),c:pk_h(D)))	142	15	6	4	false	true	true	147
and_b(after(500000001),a:or_d(multi(2,A,B,C),c:pk_k(D)))	152	12	5	4	false	true	true	147
and_b(after(500000001),a:or_d(multi(2,A,B,C),j:multi(2,D,E,F)))	226	19	7	4	false	true	true	150
and_b(after(500000001),a:or_d(multi(2,A,B,C),multi(2,D,E,F)))	222	15	7	4	false	true	true	150
and_b(after(500000001),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001)))	57	12	2	3	false	false	false	33
and_b(after(500000001),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,A,B,C)))	156	15	5	4	false	false	false	180
and_b(after(500000001),a:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	90	15	3	3	false	false	false	66
and_b(after(500000001),a:or_i(0,and_b(multi(2,A,B,C),a:after(1))))	123	15	5	4	true	true	true	148
and_b(after(500000001),a:or_i(0,c:pk_k(A)))	48	8	3	2	false	true	true	74
and_b(after(500000001),a:or_i(0,multi(2,A,B,C)))	118	11	5	4	false	true	true	148
and_b(after(500000001),a:or_i(0,or_d(c:pk_h(A),multi(2,B,C,D))))	146	18	7	4	false	true	true	183
and_b(after(500000001),a:or_i(c:pk_h(A),0))	38	11	4	3	false	true	true	109
and_b(after(500000001),a:or_i(multi(2,A,B,C),0))	118	11	5	4	false	true	true	149
and_b(after(500000001),a:thresh(2,multi(2,A,B,C),a:multi(2,D,E,F),a:multi(2,G,I,J)))	332	23	10	5	false	true	true	441
and_b(after(500000001),a:thresh(2,multi(2,A,B,C),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),ac:pk_h(D)))	186	23	7	4	false	false	true	287
and_b(after(500000001),a:thresh(2,multi(2,A,B,C),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi(2,D,E,F)))	265	22	8	5	false	false	true	327
and_b(after(500000001),a:thresh(2,sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi(2,A,B,C),a:multi(2,D,E,F)))	266	23	8	5	false	false	true	327
and_b(after(500000001),s:and_v(v:after(1),c:pk_k(A)))	46	6	2	2	true	true	true	73
and_b(after(500000001),s:and_v(vc:pk_k(A),after(1)))	45	5	2	2	true	true	true	73
and_b(after(500000001),s:and_v(vc:pk_k(A),after(500000001)))	49	5	2	2	false	true	true	73
and_b(after(500000001),sc:and_v(v:after(1),pk_k(A)))	46	6	2	2	true	true	true	73
and_b(after(500000001),sc:and_v(v:after(500000001),pk_k(A)))	50	6	2	2	false	true	true	73
and_b(after(500000001),sc:pk_k(A))	43	4	2	2	false	true	true	73
and_b(after(500000001),sjc:pk_k(A))	47	8	2	2	false	true	true	73
and_b(after(500000001),s:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001)))	56	11	2	3	false	false	false	33
and_b(and_b(after(1),a:after(1)),a:and_b(multi(2,A,B,C),a:after(500000001)))	124	16	4	4	true	true	true	147
and_b(and_b(after(1),a:after(1)),a:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1),after(1)))	56	17	2	3	false	false	false	33
and_b(and_b(after(1),a:after(1)),ac:pk_h(A))	35	12	3	3	false	true	true	107
and_b(and_b(after(1),a:after(1)),a:multi(2,A,B,C))	115	12	4	4	false	true	true	147
and_b(and_b(after(1),a:after(1)),sc:pk_k(A))	44	8	2	2	false	true	true	73
and_b(and_b(after(1),a:after(500000001)),a:and_b(multi(2,A,B,C),a:sha256(b0bad1d9227d3bbf001b0071bc49fd68252175e09bce6e2a07f826cf0be7c548)))	161	19	5	4	true	true	true	180
and_b(and_b(after(1),a:after(500000001)),ac:pk_h(A))	39	12	3	3	true	true	true	107
and_b(and_b(after(1),a:after(500000001)),ac:pk_k(A))	49	9	2	2	true	true	true	73
and_b(and_b(after(1),a:after(500000001)),a:multi(2,A,B,C))	119	12	4	4	true	true	true	147
and_b(and_b(after(1),a:after(500000001)),sc:pk_k(A))	48	8	2	2	true	true	true	73
and_b(and_b(after(1),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:after(1))),a:multi(2,A,B,C))	157	19	5	4	false	true	true	180
and_b(and_b(after(1),a:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1),after(1))),a:after(1))	56	17	2	3	false	false	false	33
and_b(and_b(after(1),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1))),a:multi(2,A,B,C))	159	20	5	4	false	false	true	180
and_b(and_b(after(1),ac:pk_h(A)),a:after(1))	35	12	3	3	false	true	true	107
and_b(and_b(after(1),ac:pk_h(A)),a:after(500000001))	39	12	3	3	true	true	true	107
and_b(and_b(after(1),ac:pk_h(A)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	72	15	4	3	false	true	true	140
and_b(and_b(after(1),ac:pk_k(A)),a:after(1))	45	9	2	2	false	true	true	73
and_b(and_b(after(1),ac:pk_k(A)),a:after(500000001))	49	9	2	2	true	true	true	73
and_b(and_b(after(1),aj:multi(2,A,B,C)),a:after(500000001))	123	16	4	4	true	true	true	147
and_b(and_b(after(1),a:multi(2,A,B,C)),a:after(1))	115	12	4	4	false	true	true	147
and_b(and_b(after(1),a:multi(2,A,B,C)),a:after(500000001))	119	12	4	4	true	true	true	147
and_b(and_b(after(1),a:multi(2,A,B,C)),a:multi(2,D,E,F))	218	15	7	4	false	true	true	294
and_b(and_b(after(1),a:multi(2,A,B,C)),an:after(500000001))	120	13	4	4	true	true	true	147
and_b(and_b(after(1),a:multi(2,A,B,C)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	152	15	5	4	false	true	true	180
and_b(and_b(after(1),a:multi(2,A,B,C)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	151	14	5	4	false	true	true	180
and_b(and_b(after(1),an:after(500000001)),a:multi(2,A,B,C))	120	13	4	4	true	true	true	147
and_b(and_b(after(1),a:or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))),a:multi(2,A,B,C))	194	22	6	4	false	false	true	213
and_b(and_b(after(1),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:multi(2,A,B,C))	152	15	5	4	false	true	true	180
and_b(and_b(after(1),sc:pk_k(A)),a:after(500000001))	48	8	2	2	true	true	true	73
and_b(and_b(after(500000001),a:after(1)),ac:pk_h(A))	39	12	3	3	true	true	true	107
and_b(and_b(after(500000001),a:after(1)),ac:pk_k(A))	49	9	2	2	true	true	true	73
and_b(and_b(after(500000001),a:after(1)),aj:multi(2,A,B,C))	123	16	4	4	true	true	true	147
and_b(and_b(after(500000001),a:after(1)),a:multi(2,A,B,C))	119	12	4	4	true	true	true	147
and_b(and_b(after(500000001),a:after(1)),sc:pk_k(A))	48	8	2	2	true	true	true	73
and_b(and_b(after(500000001),a:after(500000001)),a:and_b(after(1),a:multi(2,A,B,C)))	128	16	4	5	true	true	true	147
and_b(and_b(after(500000001),a:after(500000001)),a:and_b(multi(2,A,B,C),a:after(1)))	128	16	4	4	true	true	true	147
and_b(and_b(after(500000001),a:after(500000001)),a:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001),after(500000001)))	72	17	2	3	false	false	false	33
and_b(and_b(after(500000001),a:after(500000001)),ac:pk_h(A))	43	12	3	3	false	true	true	107
and_b(and_b(after(500000001),a:after(500000001)),a:multi(2,A,B,C))	123	12	4	4	false	true	true	147
and_b(and_b(after(500000001),a:after(500000001)),sc:pk_k(A))	52	8	2	2	false	true	true	73
and_b(and_b(after(500000001),a:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001),after(500000001))),a:after(500000001))	72	17	2	3	false	false	false	33
and_b(and_b(after(500000001),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001))),ac:pk_k(A))	101	17	3	3	false	false	true	106
and_b(and_b(after(500000001),ac:pk_h(A)),a:after(1))	39	12	3	3	true	true	true	107
and_b(and_b(after(500000001),ac:pk_h(A)),a:after(500000001))	43	12	3	3	false	true	true	107
and_b(and_b(after(500000001),ac:pk_h(A)),an:after(1))	40	13	3	3	true	true	true	107
and_b(and_b(after(500000001),ac:pk_h(A)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	76	15	4	3	false	true	true	140
and_b(and_b(after(500000001),ac:pk_k(A)),a:after(1))	49	9	2	2	true	true	true	73
and_b(and_b(after(500000001),ac:pk_k(A)),a:after(500000001))	53	9	2	2	false	true	true	73
and_b(and_b(after(500000001),ac:pk_k(A)),ac:pk_h(B))	72	12	4	3	false	true	true	180
and_b(and_b(after(500000001),ac:pk_k(A)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	86	12	3	3	false	true	true	106
and_b(and_b(after(500000001),aj:multi(2,A,B,C)),a:after(1))	123	16	4	4	true	true	true	147
and_b(and_b(after(500000001),a:multi(2,A,B,C)),a:after(1))	119	12	4	4	true	true	true	147
and_b(and_b(after(500000001),a:multi(2,A,B,C)),a:after(500000001))	123	12	4	4	false	true	true	147
and_b(and_b(after(500000001),a:multi(2,A,B,C)),a:multi(2,D,E,F))	222	15	7	4	false	true	true	294
and_b(and_b(after(500000001),a:multi(2,A,B,C)),an:after(1))	120	13	4	4	true	true	true	147
and_b(and_b(after(500000001),a:multi(2,A,B,C)),a:or_i(after(1),0))	123	15	5	4	true	true	true	149
and_b(and_b(after(500000001),a:multi(2,A,B,C)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	156	15	5	4	false	true	true	180
and_b(and_b(after(500000001),a:multi(2,A,B,C)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	155	14	5	4	false	true	true	180
and_b(and_b(after(500000001),an:after(1)),ac:pk_k(A))	50	10	2	2	true	true	true	73
and_b(and_b(after(500000001),an:after(1)),a:multi(2,A,B,C))	120	13	4	4	true	true	true	147
and_b(and_b(after(500000001),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:multi(2,A,B,C))	156	15	5	4	false	true	true	180
and_b(and_b(after(500000001),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),sc:pk_k(A))	85	11	3	3	false	true	true	106
and_b(and_b(after(500000001),sc:pk_k(A)),a:after(1))	48	8	2	2	true	true	true	73
and_b(and_b(after(500000001),sc:pk_k(A)),a:after(500000001))	52	8	2	2	false	true	true	73
and_b(and_b(after(500000001),sc:pk_k(A)),s:or_i(after(1),0))	51	10	3	2	true	true	true	75
and_b(and_b(and_b(after(1),a:after(1)),a:after(500000001)),a:multi(2,A,B,C))	124	16	4	4	true	true	true	147
and_b(and_b(and_b(after(1),a:after(1)),a:multi(2,A,B,C)),a:after(500000001))	124	16	4	4	true	true	true	147
and_b(and_b(and_b(after(1),a:after(1)),a:multi(2,A,B,C)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	157	19	5	4	false	true	true	180
and_b(and_b(and_b(after(500000001),a:after(500000001)),ac:pk_h(A)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	85	19	4	3	false	true	true	140
and_b(and_b(and_b(and_b(after(1),a:after(1)),a:after(1)),a:after(500000001)),a:multi(2,A,B,C))	129	20	4	4	true	true	true	147
and_b(and_b(and_b(and_b(after(1),a:after(1)),a:multi(2,A,B,C)),a:after(500000001)),a:and_b(after(1),a:after(1)))	134	24	4	4	true	true	true	147
and_b(and_b(and_b(multi(2,A,B,C),a:after(500000001)),a:after(500000001)),a:after(500000001))	132	16	4	3	false	true	true	147
and_b(and_b(and_b(multi(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(1)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	192	20	6	3	false	true	true	213
and_b(and_b(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1),after(1)),a:after(1)),a:after(1))	56	17	2	2	false	false	false	33
and_b(and_b(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001),after(500000001)),a:after(500000001)),a:after(500000001))	72	17	2	2	false	false	false	33
and_b(and_b(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)),a:multi(2,A,B,C)),a:after(1))	159	20	5	4	false	false	true	180
and_b(and_b(and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:after(1)),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),ac:pk_h(A))	153	26	6	3	false	false	true	206
and_b(and_b(and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),vc:pk_k(A)),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:multi(2,B,C,D)),a:after(1))	228	22	7	4	false	false	true	286
and_b(and_b(c:pk_h(A),a:after(1)),a:after(1))	35	12	3	2	false	true	true	107
and_b(and_b(c:pk_h(A),a:after(1)),a:after(500000001))	39	12	3	2	true	true	true	107
and_b(and_b(c:pk_h(A),a:after(1)),an:after(500000001))	40	13	3	2	true	true	true	107
and_b(and_b(c:pk_h(A),a:after(1)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	72	15	4	3	false	true	true	140
and_b(and_b(c:pk_h(A),a:after(500000001)),a:after(1))	39	12	3	2	true	true	true	107
and_b(and_b(c:pk_h(A),a:after(500000001)),a:after(500000001))	43	12	3	2	false	true	true	107
and_b(and_b(c:pk_h(A),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(500000001))	76	15	4	3	false	true	true	140
and_b(and_b(c:pk_k(A),a:after(1)),a:after(1))	45	9	2	2	false	true	true	73
and_b(and_b(c:pk_k(A),a:after(1)),a:after(500000001))	49	9	2	2	true	true	true	73
and_b(and_b(c:pk_k(A),a:after(500000001)),a:after(1))	49	9	2	2	true	true	true	73
and_b(and_b(c:pk_k(A),a:after(500000001)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	86	12	3	3	false	true	true	106
and_b(and_b(c:pk_k(A),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(500000001))	86	12	3	3	false	true	true	106
and_b(and_b(c:pk_k(A),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	118	14	4	3	false	true	true	139
and_b(and_b(c:pk_k(A),sc:pk_k(B)),sc:pk_k(C))	109	7	4	2	false	true	true	219
and_b(and_b(c:pk_k(A),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	117	13	4	3	false	true	true	139
and_b(and_b(j:multi(2,A,B,C),a:after(1)),a:after(500000001))	123	16	4	3	true	true	true	147
and_b(and_b(j:multi(2,A,B,C),a:after(500000001)),a:after(1))	123	16	4	3	true	true	true	147
and_b(and_b(multi(2,A,B,C),a:after(1)),a:after(1))	115	12	4	3	false	true	true	147
and_b(and_b(multi(2,A,B,C),a:after(1)),a:after(500000001))	119	12	4	3	true	true	true	147
and_b(and_b(multi(2,A,B,C),a:after(1)),ac:pk_k(D))	148	12	5	3	false	true	true	220
and_b(and_b(multi(2,A,B,C),a:after(1)),a:multi(2,D,E,F))	218	15	7	4	false	true	true	294
and_b(and_b(multi(2,A,B,C),a:after(1)),an:after(1))	116	13	4	3	false	true	true	147
and_b(and_b(multi(2,A,B,C),a:after(1)),an:after(500000001))	120	13	4	3	true	true	true	147
and_b(and_b(multi(2,A,B,C),a:after(1)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	152	15	5	3	false	true	true	180
and_b(and_b(multi(2,A,B,C),a:after(1)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	151	14	5	3	false	true	true	180
and_b(and_b(multi(2,A,B,C),a:after(500000001)),a:after(1))	119	12	4	3	true	true	true	147
and_b(and_b(multi(2,A,B,C),a:after(500000001)),a:after(500000001))	123	12	4	3	false	true	true	147
and_b(and_b(multi(2,A,B,C),a:after(500000001)),a:multi(2,D,E,F))	222	15	7	4	false	true	true	294
and_b(and_b(multi(2,A,B,C),a:after(500000001)),an:after(1))	120	13	4	3	true	true	true	147
and_b(and_b(multi(2,A,B,C),a:after(500000001)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	156	15	5	3	false	true	true	180
and_b(and_b(multi(2,A,B,C),a:after(500000001)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	155	14	5	3	false	true	true	180
and_b(and_b(multi(2,A,B,C),a:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),n:after(1))),a:after(1))	160	21	5	3	false	false	true	180
and_b(and_b(multi(2,A,B,C),a:multi(2,D,E,F)),a:after(1))	218	15	7	4	false	true	true	294
and_b(and_b(multi(2,A,B,C),a:multi(2,D,E,F)),a:after(500000001))	222	15	7	4	false	true	true	294
and_b(and_b(multi(2,A,B,C),a:multi(2,D,E,F)),a:multi(2,G,I,J))	321	18	10	4	false	true	true	441
and_b(and_b(multi(2,A,B,C),a:multi(2,D,E,F)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	254	17	8	4	false	true	true	327
and_b(and_b(multi(2,A,B,C),an:after(1)),a:after(500000001))	120	13	4	3	true	true	true	147
and_b(and_b(multi(2,A,B,C),an:after(500000001)),a:after(1))	120	13	4	3	true	true	true	147
and_b(and_b(multi(2,A,B,C),an:after(500000001)),a:after(500000001))	124	13	4	3	false	true	true	147
and_b(and_b(multi(2,A,B,C),an:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1))),a:after(1))	160	21	5	3	false	false	true	180
and_b(and_b(multi(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(1))	152	15	5	3	false	true	true	180
and_b(and_b(multi(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(500000001))	156	15	5	3	false	true	true	180
and_b(and_b(multi(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:multi(2,D,E,F))	255	18	8	4	false	true	true	327
and_b(and_b(multi(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:or_d(multi(2,D,E,F),after(500000001)))	264	22	8	4	false	true	true	327
and_b(and_b(multi(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	189	18	6	3	false	true	true	213
and_b(and_b(multi(2,A,B,C),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	188	17	6	3	false	true	true	213
and_b(and_b(multi(2,A,B,C),s:or_i(0,after(1))),a:after(500000001))	122	14	5	3	true	true	true	148
and_b(and_b(multi(2,A,B,C),s:or_i(after(1),0)),a:after(500000001))	122	14	5	3	true	true	true	149
and_b(and_b(multi(2,A,B,C),s:or_i(after(500000001),0)),a:after(1))	122	14	5	3	true	true	true	149
and_b(and_b(multi(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(1))	151	14	5	3	false	true	true	180
and_b(and_b(multi(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:after(500000001))	155	14	5	3	false	true	true	180
and_b(and_b(multi(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:multi(2,D,E,F))	254	17	8	4	false	true	true	327
and_b(and_b(multi(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	188	17	6	3	false	true	true	213
and_b(and_b(multi(2,A,B,C),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	187	16	6	3	false	true	true	213
and_b(and_b(n:after(1),a:after(500000001)),a:multi(2,A,B,C))	120	13	4	4	true	true	true	147
and_b(and_b(n:after(1),a:multi(2,A,B,C)),a:after(500000001))	120	13	4	4	true	true	true	147
and_b(and_b(n:after(500000001),a:after(1)),ac:pk_h(A))	40	13	3	3	true	true	true	107
and_b(and_b(n:after(500000001),a:multi(2,A,B,C)),a:after(1))	120	13	4	4	true	true	true	147
and_b(and_b(n:after(500000001),a:multi(2,A,B,C)),an:after(1))	121	14	4	4	true	true	true	147
and_b(and_b(or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi(2,A,B,C)),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:multi(2,D,E,F))	297	25	9	4	false	false	true	360
and_b(and_b(or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:multi(2,A,B,C)),a:after(1))	194	22	6	4	false	false	true	213
and_b(and_b(or_d(multi(2,A,B,C),multi(2,D,E,F)),a:after(1)),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	259	21	8	3	false	true	true	183
and_b(and_b(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1))),sc:pk_k(A))	127	21	4	3	false	false	true	139
and_b(and_b(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),a:multi(2,A,B,C)),a:multi(2,D,E,F))	264	22	8	4	false	false	true	327
and_b(and_b(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),a:multi(2,A,B,C)),a:after(1))	194	22	6	4	false	false	true	213
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:after(1)),a:multi(2,A,B,C))	152	15	5	4	false	true	true	180
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:after(500000001)),a:multi(2,A,B,C))	156	15	5	4	false	true	true	180
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))),a:multi(2,A,B,C))	231	25	7	4	false	true	true	246
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),ac:pk_h(A)),a:after(500000001))	76	15	4	3	false	true	true	140
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:multi(2,A,B,C)),a:after(1))	152	15	5	4	false	true	true	180
and_b(and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:multi(2,A,B,C)),a:after(500000001))	156	15	5	4	false	true	true	180
